FPM NO,ALL CTS,ALL DT,ALL AVG DT,ALL STD DT,GTI GOOD CTS,GTI DT,GTI DT STD,GTI GOOD CTS DT,GTI GOOD CTS STD,LC FRAC DT,LOWE CTS,LOWE DT,LOWE AVG DT,LOWE DT STD,MEDE CTS,MEDE DT,MEDE AVG DT,MEDE DT STD,HIGHE CTS,HIGHE DT,HIGHE AVG DT,HIGHE DT STD
37,429424.0,9.231326586999996,2.149699734295241e-05,4.387953221023114e-06,59022.0,3.5111748517999994,3.688559941932969e-06,1.3446041433999996,2.1314935477557646e-06,0.0008913211921560653,39330.0,0.8946757119999997,2.274792046783625e-05,2.21304671919288e-06,19621.0,0.44831063969999985,2.2848511273635383e-05,1.9588663074278294e-06,71.0,0.0016177916999999993,2.2785798591549287e-05,1.2424283554590675e-06
40,467861.0,10.071456019099998,2.1526598752834704e-05,3.912862356105286e-06,59893.0,4.080751336899999,3.508485886774784e-06,1.3630020662999993,1.8958199005476768e-06,0.001035909716838376,39924.0,0.9075349387999996,2.273156344053701e-05,1.9702816750482924e-06,19918.0,0.4543101443999998,2.2809024219299114e-05,1.7384320213512971e-06,51.0,0.0011569830999999997,2.2685943137254896e-05,2.4077124547790464e-07
41,510121.0,10.968409725699996,2.1501584380372492e-05,4.22953620182132e-06,60014.0,3.7421562478999992,3.7048455943205686e-06,1.3597481869999997,2.0870256579341883e-06,0.0009499564416174189,39883.0,0.9002094464999997,2.257125708948674e-05,2.2032497140666984e-06,20060.0,0.45792901139999986,2.2827966669990023e-05,1.826353629770765e-06,71.0,0.0016097290999999992,2.267224084507041e-05,2.9233608363742757e-07
42,554071.0,12.158799898699998,2.1944479856733157e-05,4.134791809138932e-06,59456.0,3.867658989599999,3.507916073924986e-06,1.3501450101999994,2.0127876887197347e-06,0.0009818156505923157,39342.0,0.8910673883999998,2.2649265121244467e-05,2.0934421318281494e-06,20057.0,0.45778605529999983,2.282425364211995e-05,1.8419663942558115e-06,57.0,0.0012915664999999998,2.2659061403508767e-05,1.6284743237033006e-07
43,1781531.0,37.36083466569999,2.0971195373922762e-05,4.601765411747728e-06,0.0,6.308919689099997,3.0357258911912156e-06,0.0,,0.0016015362537763445,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
44,580693.0,12.998371460899994,2.238423997000135e-05,4.2793014994638135e-06,63210.0,3.929827527499999,3.2439833022629702e-06,1.4338974383999996,2.251702408944452e-06,0.0009975973013657657,42482.0,0.9603859019999995,2.2606890024010157e-05,2.3806064802468766e-06,20662.0,0.4720118927999998,2.2844443558222815e-05,1.9542750427667126e-06,66.0,0.0014996435999999995,2.272187272727272e-05,6.818471257492855e-07
45,446005.0,9.887688898499997,2.2169457513929208e-05,4.258207257860799e-06,54092.0,3.328654023099999,3.334922759196117e-06,1.2298386141999995,2.1222166752528578e-06,0.0008449877882394824,36166.0,0.8201512395999996,2.2677410816789238e-05,2.1824426056398943e-06,17879.0,0.4086134982999998,2.2854382141059334e-05,1.991839044034233e-06,47.0,0.0010738762999999998,2.2848431914893613e-05,1.0336573079401297e-06
46,540767.0,12.011389522299995,2.2211764997309367e-05,4.44424942874814e-06,58507.0,3.8439276567999987,3.3591669045169567e-06,1.3305587840999995,2.1376612385785583e-06,0.0009757913878496315,39441.0,0.8949495302999997,2.2690842785426325e-05,2.2396667006630276e-06,19020.0,0.4345679379999998,2.2847946267087267e-05,1.907369069635601e-06,46.0,0.0010413158,2.2637299999999998e-05,0.0
47,445267.0,9.569405979699997,2.149138826748894e-05,4.543579416528171e-06,54511.0,3.5413950270999983,3.7422092352580957e-06,1.2408964700999994,2.0188441761243976e-06,0.0008989926650426268,36527.0,0.8298551988999996,2.2718953073069225e-05,2.0298350179872464e-06,17934.0,0.4099094061999998,2.2856552146760333e-05,1.995925706855975e-06,50.0,0.0011318649999999997,2.2637299999999994e-05,3.3881317890172014e-21
50,466522.0,10.2562362364,2.1984464261921196e-05,3.446508776372711e-06,61307.0,3.467144683099999,3.137595529650635e-06,1.3931239398999995,1.7989765892144899e-06,0.0008801440152528991,41130.0,0.9329929083999998,2.2683999717967416e-05,1.8730882573629735e-06,20114.0,0.4587048815999998,2.280525413145072e-05,1.637090787586116e-06,64.0,0.0014487871999999996,2.2637299999999994e-05,3.3881317890172014e-21
51,503055.0,11.060547878099996,2.19867566729284e-05,3.549412545784054e-06,59055.0,3.572383630199999,3.236305808680778e-06,1.3429826304999994,1.9451897696979413e-06,0.0009068592053956896,39438.0,0.8958925443999997,2.2716480156194526e-05,2.104311310462906e-06,19562.0,0.4458320103999998,2.2790717227277366e-05,1.574994609137345e-06,56.0,0.0012825735999999997,2.2903099999999994e-05,1.971225557870028e-06
52,569055.0,12.460810009900001,2.1897373733470404e-05,3.6700649750701143e-06,60802.0,3.819748849699999,3.389902265528337e-06,1.3793049535999995,2.087139314285642e-06,0.000969653532550789,40747.0,0.9216423180999997,2.2618654578251153e-05,2.2183983803209076e-06,20008.0,0.45657077339999985,2.281941090563774e-05,1.7747172399276295e-06,47.0,0.0010918620999999997,2.3231108510638292e-05,4.027405265937088e-06
53,511652.0,11.219501106799997,2.1927992281472557e-05,3.7383578612674655e-06,59816.0,3.5706805609999988,3.396106733228689e-06,1.3607479493999997,1.9369629410440715e-06,0.0009064268766926942,39704.0,0.9016901739999997,2.271031064880112e-05,1.98747606784062e-06,20070.0,0.45810700879999977,2.2825461325361225e-05,1.8326697077028577e-06,43.0,0.0009734039,2.26373e-05,3.3881317890172014e-21
54,513435.0,11.230717113699997,2.1873688224799628e-05,3.7908718592147365e-06,58677.0,3.7429721209999998,3.3854434734433615e-06,1.3321737848999995,2.0533763935233833e-06,0.0009501635532011009,38732.0,0.8775141577999997,2.265605075389858e-05,2.2417596647353314e-06,19876.0,0.4530840089999998,2.2795532753069017e-05,1.6239376483546095e-06,69.0,0.0015756180999999994,2.2835044927536223e-05,1.0947420713410653e-06
55,487410.0,10.6947027516,2.1941902610943556e-05,3.7343363529121733e-06,57192.0,3.762919613599998,3.298528425917194e-06,1.2985456105999997,2.0216214430556672e-06,0.0009552272779186666,38086.0,0.8625735397999998,2.2648047571286033e-05,2.1068649740578256e-06,19060.0,0.43492827419999985,2.281890210912906e-05,1.8367960440276075e-06,46.0,0.0010437966,2.269123043478261e-05,3.617763546900966e-07
56,463974.0,10.031254965199999,2.1620295458797256e-05,3.950704726587261e-06,61805.0,3.7609563704999993,3.5159199707155085e-06,1.4041684614999996,2.011938920301345e-06,0.0009547289033704763,41465.0,0.9398123174999997,2.2665195164596642e-05,2.0719519533106213e-06,20280.0,0.46299604539999983,2.283017975345167e-05,1.881570800075455e-06,60.0,0.0013600985999999995,2.266830999999999e-05,2.3819232964140558e-07
57,446700.0,9.388897079799998,2.101835030176852e-05,4.228278911584539e-06,61166.0,3.7644080935999993,3.839160085879153e-06,1.3905981753999996,2.09190476812903e-06,0.000955605132575327,40388.0,0.9160552463999997,2.2681371853025644e-05,2.1576896611181626e-06,20723.0,0.47329787749999985,2.283925481349225e-05,1.9561019753679213e-06,55.0,0.0012450514999999994,2.2637299999999987e-05,1.0164395367051604e-20
60,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
61,552635.0,12.11330760849999,2.1919182839487167e-05,3.550979157965048e-06,58847.0,3.8821415898999994,3.2474091196493327e-06,1.3356710926999995,1.78383190782857e-06,0.0009854920976818985,39607.0,0.8971686058999997,2.2651768775721455e-05,1.8813250482038962e-06,19192.0,0.4374158963999998,2.2791574426844506e-05,1.5618623304114985e-06,48.0,0.0010865903999999998,2.2637299999999998e-05,0.0
62,546118.0,12.017453527799988,2.200523243657962e-05,3.5652237469737543e-06,62870.0,3.8104027457999994,3.243332784767283e-06,1.4140516585999996,2.2092951622076135e-06,0.0009672809989055643,41986.0,0.9380754473999997,2.2342577225741906e-05,2.4341685523299098e-06,20838.0,0.47492745299999983,2.279141246760725e-05,1.6282318173240545e-06,47.0,0.0010713954999999997,2.2795648936170206e-05,9.088793665412371e-07
63,731943.0,16.152313593499994,2.2067720564989343e-05,3.6626565188693524e-06,61598.0,4.582578104299999,3.205958543316477e-06,1.3959442993999995,1.8998672375718394e-06,0.0011632997932242018,41022.0,0.9269397563999997,2.2596161971624974e-05,2.0056927352073085e-06,20520.0,0.46771886839999977,2.279331717348927e-05,1.6587526488655045e-06,56.0,0.0012856745999999999,2.2958475e-05,2.3818975490929503e-06
64,554129.0,11.690086849699998,2.1096327479160986e-05,4.1857293942218796e-06,57417.0,4.0695781238,3.7924233742051194e-06,1.3043044776999995,1.8068008910759638e-06,0.0010330733666021013,38479.0,0.8726421766999997,2.2678400600327442e-05,1.8965976276312866e-06,18881.0,0.4303719748999999,2.279391848419045e-05,1.6086265056724064e-06,57.0,0.0012903260999999997,2.2637299999999994e-05,3.3881317890172014e-21
65,505589.0,11.128771118499998,2.2011497715535737e-05,3.8342395289915434e-06,58935.0,3.656052331399999,3.2847125680652003e-06,1.3378324896999996,1.9854679709634622e-06,0.0009280987305254342,39078.0,0.8850725351999996,2.2648869829571615e-05,2.1272643413223084e-06,19814.0,0.45180763739999985,2.2802444604824863e-05,1.675450184963206e-06,45.0,0.0010186785,2.26373e-05,3.3881317890172014e-21
66,523133.0,11.410733264699992,2.1812298716961063e-05,3.969346112240882e-06,58952.0,3.781682834299999,3.438289021241219e-06,1.3404202741999995,1.9463648329493427e-06,0.0009599903720250277,39246.0,0.8907213167999997,2.2695849686592257e-05,1.977947531201314e-06,19650.0,0.4484312685999998,2.282092969974554e-05,1.8817912569526336e-06,56.0,0.0012676887999999997,2.2637299999999994e-05,3.3881317890172014e-21
67,416818.0,9.058401182599997,2.1732269677892984e-05,4.1049354262731646e-06,55538.0,2.9702054018,3.5683238720370962e-06,1.2645090345999996,1.9388122882539884e-06,0.000753994640376161,36964.0,0.8404956601999997,2.2738222600367916e-05,1.98184032722287e-06,18523.0,0.42285080949999987,2.282841923554499e-05,1.8503598066376748e-06,51.0,0.0011625648999999997,2.2795390196078425e-05,1.117866496861698e-06
