FPM NO,ALL CTS,ALL DT,ALL AVG DT,ALL STD DT,GTI GOOD CTS,GTI DT,GTI DT STD,GTI GOOD CTS DT,GTI GOOD CTS STD,LC FRAC DT,LOWE CTS,LOWE DT,LOWE AVG DT,LOWE DT STD,MEDE CTS,MEDE DT,MEDE AVG DT,MEDE DT STD,HIGHE CTS,HIGHE DT,HIGHE AVG DT,HIGHE DT STD
12,428303.0,9.576620146099998,2.235945147734197e-05,4.294889337525202e-06,1376.0,0.36366450329999994,3.8033248773091734e-06,0.03094177799999999,1.3168032550591577e-06,0.0004204527822852618,854.0,0.019100299399999993,2.236569016393442e-05,1.6149162814117714e-06,484.0,0.010981261199999995,2.2688556198347098e-05,5.09541783766287e-07,38.0,0.0008602174000000002,2.2637300000000004e-05,6.776263578034403e-21
13,1396019.0,31.177740842499997,2.2333321281802037e-05,3.9579802014309785e-06,0.0,0.48702104289999987,3.028545480630372e-06,0.0,-0.01,0.0005630721466094071,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
14,502557.0,11.367102194699996,2.261853321056118e-05,4.399772232534549e-06,1400.0,0.35672074409999993,3.747467203494887e-06,0.03155515579999999,1.3794709156741941e-06,0.00041242471562308753,849.0,0.019055334899999995,2.2444446289752645e-05,1.6781478088230872e-06,501.0,0.011367955899999997,2.269053073852295e-05,7.114715307130875e-07,50.0,0.0011318649999999997,2.2637299999999994e-05,3.3881317890172014e-21
15,501094.0,11.313434118,2.2577468734409113e-05,4.586639793926356e-06,1349.0,0.34191719029999995,3.791972368645659e-06,0.03031878709999999,1.702103935388621e-06,0.00039530950276497423,819.0,0.018301791899999992,2.2346510256410247e-05,2.1490867293227635e-06,487.0,0.011043591299999996,2.267677885010266e-05,4.326790932378946e-07,43.0,0.0009734039,2.26373e-05,3.3881317890172014e-21
16,598823.0,13.73675243149999,2.2939587209409107e-05,4.444819131756334e-06,1330.0,0.28998722409999994,3.5860316830989774e-06,0.030120012999999987,2.095810132431422e-06,0.00033527037721205253,817.0,0.018401644099999996,2.252343219094247e-05,1.6485465241406674e-06,472.0,0.010790239599999998,2.2860677118644064e-05,2.7569343452253673e-06,41.0,0.0009281293,2.26373e-05,3.3881317890172014e-21
17,381101.0,8.778909603099997,2.3035650924820445e-05,4.546162057702129e-06,1256.0,0.24340586269999992,3.4100737706217464e-06,0.02827987959999999,1.051428206627024e-06,0.00028141507149608957,736.0,0.016497319999999996,2.2414836956521733e-05,1.351560072111306e-06,475.0,0.010760780099999995,2.2654273894736834e-05,1.8582964465957738e-07,45.0,0.0010217795,2.2706211111111112e-05,4.571045988840936e-07
20,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
21,589373.0,13.150722350499999,2.2313072282747934e-05,3.7611882190305265e-06,1389.0,0.3899563317999999,3.639696391872442e-06,0.03133777569999999,1.4062613625012125e-06,0.0004508502292284755,828.0,0.018607860599999995,2.2473261594202893e-05,1.7630497917080793e-06,524.0,0.011892334999999997,2.269529580152671e-05,5.475433680595877e-07,37.0,0.0008375801000000001,2.2637300000000004e-05,6.776263578034403e-21
22,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
23,486605.0,11.011623401099996,2.262949086240379e-05,3.662182352860289e-06,1501.0,0.31202386039999996,3.5171232342409376e-06,0.03379438789999999,1.2908408054468604e-06,0.0003607481595099307,950.0,0.02127906199999999,2.239901263157894e-05,1.4505624183411067e-06,517.0,0.011745657699999995,2.2718873694390705e-05,9.507901067447245e-07,34.0,0.0007696682,2.26373e-05,3.3881317890172014e-21
24,539330.0,12.262442450999998,2.273643678452895e-05,3.611376402466858e-06,1275.0,0.3062494883,3.436480410096058e-06,0.02856486149999999,1.4313733899661236e-06,0.0003540720863893365,781.0,0.017363429299999997,2.2232303841229188e-05,1.7863192413725827e-06,446.0,0.010114841799999996,2.267901748878923e-05,3.6912054857490804e-07,48.0,0.0010865903999999998,2.2637299999999998e-05,0.0
25,476983.0,10.715551704899998,2.2465269632041388e-05,4.000545117474775e-06,1409.0,0.32189248279999993,3.7978006764513777e-06,0.03170369369999999,1.3544229275733206e-06,0.00037215782338350306,857.0,0.019188677899999996,2.239052263710618e-05,1.6952893184173123e-06,513.0,0.011632161099999996,2.2674777972709545e-05,4.304601168573659e-07,41.0,0.0009281293,2.26373e-05,3.3881317890172014e-21
26,481641.0,10.791545431099994,2.2405786532085088e-05,4.149348406807698e-06,1324.0,0.28441255639999996,3.711896426145087e-06,0.029761537399999993,1.4174951881052581e-06,0.0003288251934684876,782.0,0.017480336999999995,2.2353372122762144e-05,1.8140319455154958e-06,498.0,0.011285159199999995,2.2660962248995975e-05,3.384162462463293e-07,44.0,0.0009960412,2.26373e-05,3.3881317890172014e-21
27,368257.0,8.178616782699997,2.220899204278533e-05,4.4046484512028075e-06,1391.0,0.30870144899999996,3.842136401417103e-06,0.03127079409999999,1.257715841673294e-06,0.00035690693468773817,855.0,0.019116114499999993,2.2358028654970752e-05,1.5149681397255752e-06,497.0,0.011260661299999995,2.2657266197183088e-05,5.724961061294879e-07,39.0,0.0008940183000000002,2.2923546153846158e-05,1.0014828344077662e-06
30,506929.0,11.463410571899995,2.261344403634433e-05,4.235348208461552e-06,1316.0,0.32990701729999994,3.689958336107048e-06,0.029663545799999993,1.4495728823872297e-06,0.0003814238729942521,808.0,0.018130926799999995,2.2439265841584152e-05,1.720157715461267e-06,467.0,0.010599528099999997,2.2697062312633826e-05,8.390174226415987e-07,41.0,0.0009330909,2.275831463414634e-05,7.653637482288508e-07
31,590632.0,13.440890672999998,2.2756793863183842e-05,4.226485513886557e-06,1402.0,0.3175067384999999,3.5748779300950918e-06,0.031515462999999994,1.3336192664665216e-06,0.00036708722018579266,846.0,0.018908657599999993,2.2350659101654837e-05,1.6795487381894581e-06,514.0,0.011654798399999996,2.267470505836575e-05,3.7019484370942196e-07,42.0,0.000952007,2.2666833333333335e-05,1.8910560247885053e-07
32,1446350.0,32.08839011559997,2.2185771158848115e-05,4.359113991575555e-06,0.0,0.4108651343999999,3.719879641044581e-06,0.0,-0.01,0.0004750240601843419,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
33,467702.0,10.631955256999998,2.2732327971657162e-05,4.7031087450908856e-06,1435.0,0.35652476089999985,3.6898214966450675e-06,0.03239025509999999,2.194228967888438e-06,0.0004121981285325866,843.0,0.018956723099999993,2.2487216014234867e-05,2.849779802938436e-06,544.0,0.012335157799999996,2.267492242647058e-05,3.9708451705931574e-07,49.0,0.0011135690999999996,2.2725899999999992e-05,6.138388062024104e-07
34,193.0,0.004132702699999999,2.141296735751295e-05,3.2820542279262313e-06,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
35,428364.0,9.840192431999995,2.297156724654732e-05,4.7333071195150885e-06,1415.0,0.26491067749999997,3.7095509648833313e-06,0.032023716899999985,2.2609389293687307e-06,0.0003062779853442702,861.0,0.019388382299999993,2.2518446341463406e-05,2.4791228573501976e-06,512.0,0.011684567999999996,2.2821421874999992e-05,1.9324719666845067e-06,42.0,0.0009507666,2.26373e-05,3.3881317890172014e-21
36,484389.0,11.0875160347,2.2889694098544764e-05,4.835008345710564e-06,1278.0,0.2647314397,3.7195125186001627e-06,0.02874440939999999,1.5501192402060326e-06,0.0003060707585431477,801.0,0.017925330499999996,2.23786897627965e-05,1.898126429750116e-06,431.0,0.009776522699999996,2.2683347331786534e-05,6.016653735291885e-07,46.0,0.0010425561999999999,2.26642652173913e-05,1.8088817734504862e-07
37,245004.0,5.469229358599997,2.232302067966236e-05,5.056656518150282e-06,1301.0,0.28387422279999996,3.7880011295996563e-06,0.029312202499999992,1.4161781040331036e-06,0.00032820279601736513,760.0,0.017022009199999993,2.2397380526315782e-05,1.6424777899771255e-06,490.0,0.011135690999999996,2.2725899999999992e-05,1.0362791747400895e-06,51.0,0.0011545022999999996,2.2637299999999994e-05,3.3881317890172014e-21
40,299639.0,6.714975172499996,2.2410217536769235e-05,4.186161572193191e-06,1378.0,0.34482716869999985,3.6796499538866183e-06,0.03112225619999999,1.278109421618569e-06,0.0003986738908302583,806.0,0.018130926799999995,2.2494946401985106e-05,1.5457276142804358e-06,504.0,0.011451992999999995,2.2722208333333326e-05,7.831120587739808e-07,68.0,0.0015393363999999994,2.263729999999999e-05,6.776263578034403e-21
41,754639.0,16.785240097499994,2.224274136043856e-05,4.331111988064022e-06,1376.0,0.3651387187,3.8003933180910838e-06,0.03090890739999999,1.4236270393378672e-06,0.00042215720479830114,840.0,0.01872321779999999,2.2289544999999987e-05,1.6574027662706686e-06,488.0,0.011099099199999997,2.2744055737704912e-05,9.233010755293407e-07,48.0,0.0010865903999999998,2.2637299999999998e-05,0.0
42,563586.0,12.766193698999995,2.2651722539239787e-05,4.273310585288174e-06,1338.0,0.3032421384999999,3.7966141796592793e-06,0.030221725799999988,1.3099803220100049e-06,0.0003505951218265566,800.0,0.018021151399999994,2.2526439249999994e-05,1.6501631036232256e-06,496.0,0.011243605799999995,2.2668560080645152e-05,3.8156562030664354e-07,42.0,0.0009569686,2.2784966666666666e-05,9.45528012394251e-07
43,184.0,0.0039959485999999985,2.171711195652173e-05,2.4468404341261054e-06,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
44,719714.0,16.402825707799995,2.2790755366437216e-05,4.219697115532898e-06,1455.0,0.3010788809,3.7333000960898527e-06,0.03270469649999999,1.4935819135137466e-06,0.0003480940592579908,880.0,0.019645455199999995,2.2324380909090902e-05,1.8006665959883473e-06,514.0,0.011678365999999996,2.2720556420233455e-05,8.132270361363666e-07,61.0,0.0013808752999999994,2.263729999999999e-05,6.776263578034403e-21
45,390399.0,8.970273553499997,2.2977193982310396e-05,4.3605660364517805e-06,1254.0,0.23165679389999996,3.4804855039346784e-06,0.028163902199999993,1.3137356097237104e-06,0.00026783131883011704,733.0,0.016345681099999995,2.2299701364256475e-05,1.6547175136018784e-06,472.0,0.010708993399999997,2.2688545338983044e-05,4.876258198993493e-07,49.0,0.0011092276999999998,2.2637299999999994e-05,3.3881317890172014e-21
46,543330.0,12.482905565199994,2.2974813769164217e-05,4.4469084518385796e-06,1318.0,0.24780401099999994,3.490758504536509e-06,0.02972804659999999,1.6981464440398838e-06,0.00028650001564889497,780.0,0.017521270199999994,2.2463166923076915e-05,2.0928008485460692e-06,495.0,0.011233372499999995,2.2693681818181806e-05,8.623121447026855e-07,44.0,0.0009960412,2.26373e-05,3.3881317890172014e-21
47,586060.0,13.286085031799992,2.267017887554174e-05,4.747873012237335e-06,1300.0,0.3143440286,3.826379640517195e-06,0.029314373199999993,1.5740750928978943e-06,0.00036343063516044825,777.0,0.017428550299999998,2.2430566666666665e-05,1.7540023555580827e-06,470.0,0.010678603599999996,2.2720433191489352e-05,1.2621652185255988e-06,53.0,0.0012072192999999995,2.2777722641509426e-05,1.0126020683967243e-06
50,374875.0,8.463034920899998,2.2575618328509498e-05,3.671784067141278e-06,1425.0,0.25101695709999994,3.559391096000316e-06,0.032100621699999984,1.2845226914732758e-06,0.0002902146815423742,899.0,0.020141925299999995,2.2404811234705223e-05,1.4462632792858286e-06,486.0,0.011053204399999995,2.274321893004114e-05,9.452070595610907e-07,40.0,0.0009054919999999999,2.2637299999999998e-05,0.0
51,479018.0,10.815088533199996,2.25776245009582e-05,3.7666261443388352e-06,1347.0,0.26659979219999996,3.6903970648253678e-06,0.03037212429999999,2.0219001745353736e-06,0.00030823086490433017,833.0,0.018650344299999993,2.2389368907563018e-05,2.2588533742463643e-06,463.0,0.010534407099999995,2.2752499136069104e-05,9.366526258496972e-07,51.0,0.0011873728999999998,2.3281821568627446e-05,3.916641080149069e-06
52,642521.0,14.549430881299994,2.264428848442307e-05,3.7350325660905842e-06,1381.0,0.28393128119999994,3.727218696972811e-06,0.03103945949999999,1.8539020892131643e-06,0.000328268764410802,843.0,0.01882586089999999,2.233198208778172e-05,2.188488982901076e-06,494.0,0.011190888799999996,2.265362105263157e-05,1.9060349373501323e-07,44.0,0.0010227098,2.3243404545454543e-05,3.7898428479024736e-06
53,533613.0,12.09145300089999,2.2659592252999817e-05,3.905447795096796e-06,1303.0,0.2690114399,3.7070508123112617e-06,0.02949764229999999,1.8135981799466607e-06,0.00031101910509867325,771.0,0.017360328299999995,2.251663852140077e-05,1.8586975527193693e-06,483.0,0.011028086299999997,2.2832476811594196e-05,1.8157959974594714e-06,49.0,0.0011092276999999998,2.2637299999999994e-05,3.3881317890172014e-21
54,451350.0,10.168268308799998,2.252856609903622e-05,4.144806190435117e-06,1362.0,0.2890268443999999,3.8007909563043367e-06,0.03066516879999999,2.2588984366334154e-06,0.00033416002876382304,802.0,0.017917577999999997,2.2341119700748125e-05,2.7156113728844854e-06,496.0,0.011293221799999996,2.276859233870967e-05,1.3752338056722887e-06,64.0,0.0014543689999999996,2.2724515624999994e-05,7.74219686446205e-07
55,248952.0,5.649618249799998,2.269360458963976e-05,4.084104493297375e-06,1283.0,0.23978048359999993,3.4318529066478656e-06,0.02881914349999999,1.4746978810281286e-06,0.000277223568845702,762.0,0.017013326399999997,2.2327199999999995e-05,1.8913424579527079e-06,480.0,0.010875827199999997,2.2657973333333328e-05,2.3593880376534563e-07,41.0,0.0009299899,2.2682680487804876e-05,2.8701140558581893e-07
56,214446.0,4.784700974199999,2.2311915233671874e-05,4.3496102004089835e-06,1420.0,0.2620096919999999,3.6470422276130993e-06,0.031932237399999994,1.4385948203285714e-06,0.0003029239944714298,843.0,0.018868654699999994,2.238274578884934e-05,1.8034390062970329e-06,511.0,0.011563318899999994,2.2628804109589028e-05,5.154062370220147e-07,66.0,0.0015002637999999996,2.273126969696969e-05,7.576079174992063e-07
57,168545.0,3.6640129085,2.1739078041472603e-05,4.527036638085205e-06,1386.0,0.27738165909999996,3.838655945014244e-06,0.03124505579999999,2.288069086839913e-06,0.00032069638159677103,854.0,0.019089755999999992,2.2353344262295074e-05,1.6602669182032723e-06,471.0,0.010774424499999996,2.2875635881104025e-05,3.198545542452291e-06,61.0,0.0013808752999999994,2.263729999999999e-05,6.776263578034403e-21
60,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
61,379682.0,8.571769935399995,2.2576182003360695e-05,3.4388273647054685e-06,1393.0,0.26368795319999994,3.5767711254636463e-06,0.03131792929999999,1.4618418116443577e-06,0.0003048643256957817,835.0,0.018637940299999996,2.2320886586826344e-05,1.6648165503763203e-06,507.0,0.011525486699999995,2.2732715384615375e-05,1.0948542932607064e-06,51.0,0.0011545022999999996,2.2637299999999994e-05,3.3881317890172014e-21
62,467814.0,10.490253821599994,2.242398436472614e-05,3.6142918884474075e-06,1449.0,0.30078180509999997,3.833564360704376e-06,0.032229003099999994,2.2230697373330205e-06,0.00034775059338346576,885.0,0.019398925699999993,2.1919690056497168e-05,2.697125275529693e-06,529.0,0.012035911299999997,2.2752195274102073e-05,9.555907664708959e-07,35.0,0.0007941661,2.2690460000000003e-05,3.099734027299762e-07
63,493223.0,11.176299525299992,2.2659729017705972e-05,3.539407070410944e-06,1315.0,0.2621566794,3.5432880560740738e-06,0.02958695109999999,1.3528745639968489e-06,0.0003030939347893055,803.0,0.017977427299999994,2.238782976338729e-05,1.700260086044949e-06,473.0,0.010726669099999996,2.267794735729386e-05,3.549953043169678e-07,39.0,0.0008828547000000002,2.2637300000000004e-05,6.776263578034403e-21
64,391726.0,8.638359568999999,2.2052045483322524e-05,4.102642134850986e-06,1311.0,0.33660827829999995,3.7737893959965605e-06,0.02949144029999999,1.3024019908967201e-06,0.0003891715739843194,809.0,0.01811139049999999,2.2387380098887506e-05,1.628042121956542e-06,463.0,0.010494094099999997,2.2665430021598266e-05,3.131624580383506e-07,39.0,0.0008859557000000002,2.2716812820512825e-05,4.9014994418479e-07
65,265021.0,5.930228670099997,2.2376448168635684e-05,3.946991451360756e-06,1322.0,0.2543644866,3.6950433127965013e-06,0.029736109199999992,1.524117102662872e-06,0.00029408494679863413,804.0,0.017998824199999992,2.2386597263681582e-05,1.931951815201706e-06,483.0,0.010943739099999995,2.265784492753622e-05,3.058592664610102e-07,35.0,0.0007935459000000001,2.2672740000000003e-05,2.0664893515331785e-07
66,438086.0,9.842905806999998,2.2467976166780032e-05,3.930846900521815e-06,1336.0,0.27469123149999997,3.7797236268802624e-06,0.030121873599999988,1.5945550305181867e-06,0.00031758582843666817,800.0,0.017914476999999995,2.2393096249999992e-05,1.5746499301546161e-06,490.0,0.011165460599999996,2.2786654285714277e-05,1.6692540206148306e-06,46.0,0.001041936,2.2650782608695654e-05,9.044408867252427e-08
67,319082.0,7.072317356999997,2.2164576369083797e-05,4.2278612567233685e-06,1330.0,0.29877142679999996,3.8863826384374575e-06,0.030002174999999992,1.2554949697197872e-06,0.0003454262830864456,797.0,0.017916027499999994,2.247933186951066e-05,1.5837669623890295e-06,482.0,0.010931645199999996,2.2679761825726134e-05,4.197100948624503e-07,51.0,0.0011545022999999996,2.2637299999999994e-05,3.3881317890172014e-21
