FPM NO,ALL CTS,ALL DT,ALL AVG DT,ALL STD DT,GTI GOOD CTS,GTI DT,GTI DT STD,GTI GOOD CTS DT,GTI GOOD CTS STD,LC FRAC DT,LOWE CTS,LOWE DT,LOWE AVG DT,LOWE DT STD,MEDE CTS,MEDE DT,MEDE AVG DT,MEDE DT STD,HIGHE CTS,HIGHE DT,HIGHE AVG DT,HIGHE DT STD
12,525282.0,11.5477369952,2.198388102999912e-05,3.0841626274166815e-06,286069.0,7.742581761599999,2.966738112660475e-06,6.522824808499997,2.1907677720475256e-06,0.001741674116122642,216316.0,4.927918798599996,2.2781110960816565e-05,2.2445143899145036e-06,69686.0,1.5933663633999995,2.286494221794908e-05,2.0135503190463534e-06,67.0,0.0015396464999999993,2.2979798507462674e-05,2.1331058089291594e-06
13,492854.0,10.998930077799994,2.231681203317817e-05,2.794749084706575e-06,275150.0,7.413521317299997,2.714356924478943e-06,6.275316942999999,2.2385177478091747e-06,0.001667652804353027,207353.0,4.724722982699998,2.2785891608513006e-05,2.293967054126205e-06,67735.0,1.5491519952999993,2.2870775748136107e-05,2.05627327628508e-06,62.0,0.0014419649999999995,2.3257499999999992e-05,3.667461437930831e-06
14,521717.0,11.4222416959,2.1893558568917633e-05,3.2352779019482576e-06,279155.0,7.645445107299997,3.127979774188871e-06,6.364503253499998,2.306508709741901e-06,0.0017198234722766667,211124.0,4.807796601999998,2.2772383063981348e-05,2.361035703384567e-06,67959.0,1.5550848284999994,2.2882691453670588e-05,2.1284073406778023e-06,73.0,0.0016643066999999995,2.279872191780821e-05,1.1152615888545636e-06
15,511868.0,11.177150129599994,2.1836000940867554e-05,3.2819989505576982e-06,273255.0,7.488674982599998,3.179283755151762e-06,6.2218584938999975,2.3531642403524615e-06,0.001684558430617632,205718.0,4.676073564399998,2.273050274842259e-05,2.401933637824284e-06,67460.0,1.544058602799999,2.288850582270974e-05,2.1958572125245127e-06,78.0,0.0017657093999999991,2.2637299999999987e-05,1.0164395367051604e-20
16,491509.0,10.946504261699996,2.227121835347877e-05,2.9265002369377534e-06,279151.0,7.381395887599999,2.846718396406236e-06,6.3742931104999965,2.343401763803232e-06,0.0016604262704783311,210462.0,4.800872068999998,2.281111112219782e-05,2.362512910493629e-06,68627.0,1.5720088460999992,2.2906565143456647e-05,2.283140077057385e-06,62.0,0.0014121953999999995,2.2777345161290316e-05,1.093787675580038e-06
17,448459.0,10.032007577900002,2.236995484068778e-05,2.8818668395191672e-06,252960.0,6.732009585699998,2.826528184357409e-06,5.777193389799998,2.4237909717077997e-06,0.0015143484700483477,190352.0,4.342322237399999,2.2812065212868784e-05,2.4463880290591857e-06,62552.0,1.4335798959999995,2.2918210384959704e-05,2.351418870683598e-06,57.0,0.0013138936999999998,2.3050766666666663e-05,2.8559303162006866e-06
20,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
21,519626.0,11.396492542399997,2.1932106057818502e-05,3.0064248113613515e-06,283611.0,7.677490841299997,2.8836981034115924e-06,6.458304162099998,2.0058223025281616e-06,0.0017270320788059206,216259.0,4.919560053099996,2.2748463893294597e-05,2.0384675311769677e-06,67298.0,1.5375216947999997,2.2846469357187432e-05,1.8960352301682523e-06,54.0,0.0012224141999999994,2.263729999999999e-05,6.776263578034403e-21
22,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
23,525771.0,11.649223112099994,2.215645806273072e-05,2.834240609696865e-06,297880.0,7.863650073299995,2.739268315655512e-06,6.774326761999998,2.149276341055699e-06,0.0017689081255607261,225479.0,5.120091179699999,2.2707618801307434e-05,2.21871553440763e-06,72328.0,1.6525570109999992,2.284809494248423e-05,1.9123325540798087e-06,73.0,0.0016785712999999995,2.2994127397260266e-05,2.5331719325378096e-06
24,483501.0,10.674371045099994,2.2077247089664744e-05,2.9021344755673625e-06,269608.0,7.199315710999998,2.8139456906767114e-06,6.121456486599996,2.206181553237903e-06,0.0016194677968828612,202810.0,4.594230731999999,2.2652880686356682e-05,2.2507614624598e-06,66723.0,1.5255099712999993,2.2863330055603004e-05,2.056849817425043e-06,75.0,0.0017157832999999995,2.287711066666666e-05,2.062929357173004e-06
25,527293.0,11.5118959473,2.1832066701625092e-05,3.1873408690794914e-06,283538.0,7.7178953207999985,3.080430718885812e-06,6.449615470199998,2.214018762393772e-06,0.0017361209639203889,214995.0,4.882468371899998,2.2709683350310463e-05,2.2654343584460622e-06,68479.0,1.5656939696999994,2.286385563019319e-05,2.040851085970989e-06,64.0,0.0014531285999999997,2.2705134374999995e-05,5.384186597744915e-07
26,483619.0,10.659574933699998,2.2041265818133694e-05,3.0131134817418227e-06,264223.0,7.145676473599998,2.9152423457261192e-06,6.020443582299999,2.1830912313909955e-06,0.0016074017865694186,198828.0,4.525547303199999,2.27611166596254e-05,2.2301792074468877e-06,65330.0,1.4934198929999996,2.285963405786009e-05,2.0323940283066833e-06,65.0,0.0014763860999999997,2.2713632307692304e-05,4.804995993299196e-07
27,522643.0,11.411251751899995,2.183374072148674e-05,3.2368525749145063e-06,277529.0,7.624906874199998,3.1158162596174892e-06,6.321302602299998,2.239698239827632e-06,0.0017152034488681221,211192.0,4.804936859799998,2.2751509810030674e-05,2.2993090057999986e-06,66281.0,1.5150980536999994,2.2858708433789462e-05,2.0370544658256753e-06,57.0,0.0012903260999999997,2.2637299999999994e-05,3.3881317890172014e-21
30,488817.0,10.7615624823,2.2015524178373502e-05,3.1441981178582406e-06,265767.0,7.232014515599999,3.0565686012357915e-06,6.064144114699998,2.3133500601674676e-06,0.0016268233099860517,199384.0,4.544256876599998,2.2791482148015878e-05,2.367145141708718e-06,66314.0,1.5182731675999994,2.2895213191784532e-05,2.1384732701078237e-06,69.0,0.0016140704999999993,2.339232608695651e-05,4.231334393139575e-06
31,503796.0,11.147175243399998,2.2126367107718198e-05,3.1089799366893987e-06,281481.0,7.521963907499997,3.010753293720198e-06,6.416300496899998,2.418244130149485e-06,0.0016920466897845455,212156.0,4.827793090399998,2.2755864035898105e-05,2.4667540602489655e-06,69250.0,1.5867879019999993,2.291390472202165e-05,2.2596401662011468e-06,75.0,0.0017195044999999995,2.292672666666666e-05,1.778387376873279e-06
32,507387.0,11.1122378269,2.190091158602802e-05,3.3020143909258957e-06,272866.0,7.446840632,3.206906821560213e-06,6.210217649999999,2.4744442031166978e-06,0.00167514789962832,205306.0,4.661490181599998,2.270508500287375e-05,2.5339677237914296e-06,67473.0,1.5467580232999996,2.2924103319846452e-05,2.2776161768489136e-06,87.0,0.001969445099999999,2.2637299999999987e-05,1.0164395367051604e-20
33,541425.0,11.974817568699999,2.211722319564113e-05,3.1298482797344e-06,286319.0,7.993049841699997,3.0491322697163013e-06,6.537498120299996,2.41354564598308e-06,0.0017980162750377263,216301.0,4.933639833499998,2.28091401958382e-05,2.4665890198398466e-06,69946.0,1.6022197183999995,2.2906523866983095e-05,2.241057126015527e-06,73.0,0.0016630662999999996,2.2781730136986296e-05,1.0889332247015365e-06
34,510848.0,11.3283679138,2.2175613712493734e-05,3.1399983564502022e-06,286973.0,7.676736057899998,3.066672985162177e-06,6.551037706499999,2.482929000890819e-06,0.0017268622921957774,217882.0,4.9681176818,2.2801872948660285e-05,2.5496319924547196e-06,69021.0,1.5813155672999997,2.291064411266136e-05,2.25791329771257e-06,70.0,0.0016044573999999992,2.2920819999999987e-05,2.0694502114329793e-06
35,505341.0,11.214728357699995,2.219239752503754e-05,3.1589777441175223e-06,284033.0,7.5636137486,3.0914491128013194e-06,6.480499259499999,2.5665318385819413e-06,0.0017014157158301297,214855.0,4.894146117699997,2.277883278350514e-05,2.6093864369340045e-06,69122.0,1.5850848327999996,2.2931698052718376e-05,2.4259526600373893e-06,56.0,0.0012683089999999998,2.2648374999999996e-05,8.213439824458464e-08
36,469660.0,10.374798629999997,2.2090019652514578e-05,3.2465128488027045e-06,255101.0,6.9580489180999985,3.1564618421073822e-06,5.828598356699998,2.5212937311832443e-06,0.0015651954441699833,192211.0,4.387260378899999,2.282523049617347e-05,2.578775839997776e-06,62839.0,1.4402008410999994,2.2918901336749462e-05,2.337683564966063e-06,52.0,0.0011796203999999996,2.2685007692307685e-05,3.4070107010632904e-07
37,503604.0,11.055233074199997,2.1952234442538177e-05,3.4006538138232766e-06,268331.0,7.389229943899997,3.3010097399389734e-06,6.136302524099996,2.527228736976553e-06,0.0016621885215596984,201802.0,4.610772706399998,2.284800302474702e-05,2.559074412928358e-06,66456.0,1.5238450443999993,2.2930134892259532e-05,2.4266194379091928e-06,73.0,0.0016847732999999995,2.3079086301369856e-05,2.770728569499321e-06
40,527974.0,11.635433275199997,2.203789064461507e-05,3.108996265888787e-06,274600.0,7.748864697699998,3.012632430237823e-06,6.270535821199995,2.254390762539217e-06,0.0017430874466518582,206407.0,4.709289305699999,2.2815550372322638e-05,2.298964382786963e-06,68126.0,1.5597118305999995,2.2894516492968902e-05,2.112785550086128e-06,67.0,0.0015346848999999996,2.2905744776119397e-05,1.9648239195943303e-06
41,535416.0,11.537815655799998,2.1549254515741026e-05,3.538656291805827e-06,274024.0,7.6983314219,3.4335864931399727e-06,6.237275115399998,2.4634554718717067e-06,0.0017317201145172142,206250.0,4.684836370199999,2.271435815854545e-05,2.5425139756896608e-06,67680.0,1.5503108389999993,2.290648402777777e-05,2.2007188493090413e-06,94.0,0.002127906199999999,2.2637299999999987e-05,1.0164395367051604e-20
42,502201.0,10.966449893699995,2.1836774306901012e-05,3.3541880308019937e-06,267801.0,7.367108960399998,3.2309777338453512e-06,6.106139717299999,2.3997527511983375e-06,0.001657212462465792,202065.0,4.600514288299998,2.2767497034617563e-05,2.463088277235711e-06,65657.0,1.5037973894999994,2.2903839491600276e-05,2.1890558448403145e-06,79.0,0.001828039499999999,2.31397405063291e-05,3.1238022508896166e-06
43,511821.0,11.411836600499997,2.2296538439219956e-05,2.99213994692754e-06,293337.0,7.754577669999998,2.930314978049539e-06,6.705282686899999,2.4167194108503406e-06,0.0017443725652708678,221154.0,5.050132309599999,2.283536499272e-05,2.423757851649967e-06,72113.0,1.6535248330999994,2.2929635892280164e-05,2.392396489299667e-06,70.0,0.0016255441999999992,2.322205999999999e-05,3.4161476160142743e-06
44,518201.0,11.424018568899998,2.204553555261375e-05,3.2343164563954256e-06,286341.0,7.702448619599997,3.1513025058953328e-06,6.5195110798999965,2.5530277264578543e-06,0.0017326462676901272,216613.0,4.920362591899999,2.2714992137591e-05,2.6009645055861964e-06,69647.0,1.5972944000999993,2.2934145047166414e-05,2.3906424523525676e-06,81.0,0.0018540878999999994,2.2889974074074066e-05,2.191715213644991e-06
45,442026.0,9.846187285199997,2.227513151986534e-05,3.0714062065237825e-06,245890.0,6.599820777899999,3.005408068722992e-06,5.6135970338,2.546980499339145e-06,0.0014846129332370718,183978.0,4.192912336199998,2.2790291970779104e-05,2.5829439380344232e-06,61841.0,1.4190129484999996,2.2946151396322823e-05,2.4298410513200776e-06,71.0,0.0016717490999999993,2.3545761971830978e-05,4.456344887605341e-06
46,472097.0,10.523750513499994,2.2291500504133673e-05,3.0532350838139793e-06,265837.0,7.083257684999999,2.992962199379378e-06,6.071339675099999,2.5405084905048907e-06,0.0015933608384965778,200134.0,4.5643296495999985,2.280636798145242e-05,2.5852181117441684e-06,65648.0,1.5057196993999995,2.2936261567755294e-05,2.395293145558941e-06,55.0,0.0012903260999999994,2.3460474545454536e-05,3.538263449784279e-06
47,492973.0,10.693795709099998,2.169245721185541e-05,3.6012670770261293e-06,250296.0,7.104734900899996,3.491178120925449e-06,5.724089384999997,2.5581441904330766e-06,0.0015981920837027858,189264.0,4.324440630999998,2.284872258326992e-05,2.6033126268256106e-06,60967.0,1.3981239922999993,2.2932471538701254e-05,2.4079942049882124e-06,65.0,0.0015247616999999997,2.3457872307692302e-05,4.667987427558961e-06
50,483049.0,10.776694121899995,2.230973280536756e-05,2.8347773891363062e-06,277597.0,7.302493113299997,2.754327213509807e-06,6.335015224299998,2.2701424094582703e-06,0.0016426772916596456,209974.0,4.787066416999998,2.279837702286949e-05,2.326353724944189e-06,67562.0,1.5465524269999993,2.2890862126639226e-05,2.0845208803053012e-06,61.0,0.0013963802999999993,2.289148032786884e-05,1.9688723535392143e-06
51,485757.0,10.788546764099998,2.220976077359667e-05,3.00513434892848e-06,272165.0,7.269049138399995,2.90940297262575e-06,6.215325307099998,2.3281914206556825e-06,0.0016351541543887578,204610.0,4.667452164199998,2.281145674307218e-05,2.3588168945690146e-06,67483.0,1.5462004634999993,2.2912444074804015e-05,2.229243676377246e-06,72.0,0.0016726793999999995,2.3231658333333328e-05,3.5798870384005606e-06
52,514053.0,11.264070229299993,2.1912274083217086e-05,3.2883999518949535e-06,278432.0,7.561497626199997,3.2088437577869714e-06,6.343317531599999,2.482946825968271e-06,0.001700939699467098,209540.0,4.764649287999998,2.2738614527059266e-05,2.546847525488399e-06,68821.0,1.5770213024999993,2.2914826906031578e-05,2.2707429498856e-06,71.0,0.0016469410999999992,2.319635352112675e-05,3.545484411403002e-06
53,488987.0,10.8126539381,2.211235459858851e-05,3.1445119855822393e-06,269641.0,7.284315051299998,3.0669549595160555e-06,6.163227886899998,2.398258768167896e-06,0.0016385881827497865,205088.0,4.683941421599998,2.2838690813699478e-05,2.4302059033061338e-06,64506.0,1.4782225121999992,2.2916046758441065e-05,2.2936464092160837e-06,47.0,0.0010639531,2.2637299999999998e-05,0.0
54,496358.0,10.899030742599997,2.1958003583300756e-05,3.2936412461295626e-06,267782.0,7.312279559199999,3.206665980644533e-06,6.107424461599996,2.494816632672413e-06,0.0016448787278262487,201600.0,4.590903979199999,2.2772341166666662e-05,2.55175366029146e-06,66110.0,1.5148688897999993,2.2914368322492803e-05,2.3102303975365814e-06,72.0,0.0016515925999999997,2.2938786111111105e-05,1.4507947315662665e-06
55,464903.0,10.385471341699994,2.233900693628562e-05,2.9743021445134208e-06,260021.0,6.958635627299998,2.9136861407381476e-06,5.934018092099997,2.5053210156819548e-06,0.0015653274229154189,197315.0,4.495734599299999,2.2784555656184267e-05,2.5374557166127146e-06,62649.0,1.4369882050999994,2.2937129165669033e-05,2.398768280572512e-06,57.0,0.0012952876999999998,2.2724345614035083e-05,4.710225502368659e-07
56,511661.0,11.344897174099994,2.217268303447008e-05,3.179687721059826e-06,282216.0,7.615876141999998,3.1019406003829095e-06,6.4459165973999974,2.5430519450225157e-06,0.0017131720085802864,213618.0,4.872498346799998,2.2809399707889774e-05,2.570876083337645e-06,68537.0,1.5720268318999995,2.2936907537534464e-05,2.4526452155835848e-06,61.0,0.0013914186999999995,2.2810142622950813e-05,1.3388332004066664e-06
57,523054.0,11.455360685999995,2.19009140279971e-05,3.4567608775266643e-06,279085.0,7.669245282299997,3.3383179921612813e-06,6.374459324099997,2.5746621806810015e-06,0.001725177261236607,210779.0,4.807901105699998,2.2810152366696862e-05,2.6234769371557575e-06,68244.0,1.5650982675999996,2.293385891213879e-05,2.411712776541977e-06,62.0,0.0014599507999999994,2.3547593548387086e-05,5.011017097674303e-06
60,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
61,483073.0,10.693646861099998,2.213670989912497e-05,2.9233614690639537e-06,266999.0,7.202473769399998,2.830349047080991e-06,6.081598403299999,2.197585579470002e-06,0.0016201781941045945,203372.0,4.6271689337999975,2.2752241871054017e-05,2.262906982600302e-06,63570.0,1.4531267393999996,2.2858687107125998e-05,1.9724516316208457e-06,57.0,0.0013027300999999998,2.2854914035087715e-05,1.6284743237032983e-06
62,531623.0,11.549460220900002,2.172490697524374e-05,3.3002441119763687e-06,287555.0,7.765681110599997,3.1986345216850035e-06,6.490054680899998,2.501387382926684e-06,0.0017468702560526216,215434.0,4.841221660799999,2.2471948071335067e-05,2.6482968468938683e-06,72067.0,1.6475665716999994,2.286159506709034e-05,1.9695346588548795e-06,54.0,0.0012664483999999996,2.345274814814814e-05,2.978739848880965e-06
63,502179.0,11.160344260099997,2.2223837038386703e-05,2.903640049478549e-06,284828.0,7.538269585699997,2.8324882735212574e-06,6.481836720799997,2.331103499241383e-06,0.00169571461071082,214827.0,4.880252397299998,2.2717127722772265e-05,2.391026218583804e-06,69916.0,1.5996582923999996,2.2879716980376446e-05,2.133354360062747e-06,85.0,0.001926031099999999,2.2659189411764696e-05,2.0061977265964327e-07
64,523244.0,11.280857492799996,2.1559458862022297e-05,3.490267158586745e-06,265008.0,7.516203179799999,3.3612309542989734e-06,6.047156526599998,2.2801148915500927e-06,0.0016907508287095124,198703.0,4.529576432499998,2.2795712357136018e-05,2.308429895976892e-06,66230.0,1.5158537673999992,2.288772108410085e-05,2.1909724422372104e-06,75.0,0.0017263266999999994,2.3017689333333324e-05,2.7003393728232676e-06
65,497253.0,10.973167900099995,2.2067575057566257e-05,3.1109053774194974e-06,274543.0,7.381206106399998,3.0081749136681296e-06,6.2536840568999965,2.361354145678733e-06,0.0016603835796790672,207678.0,4.723525686599999,2.2744468295149215e-05,2.417338712367785e-06,66813.0,1.5289328550999997,2.2883762966787894e-05,2.1720343991990024e-06,52.0,0.0012255151999999996,2.356759999999999e-05,4.512666050897527e-06
66,500190.0,11.016276451599996,2.2024183713388904e-05,3.1605267419289702e-06,273179.0,7.396716688199998,3.054665046744887e-06,6.2351518607,2.328400699583069e-06,0.0016638726456881655,205460.0,4.683886223799998,2.2797071078555428e-05,2.334502980569037e-06,67656.0,1.5498165395999994,2.2907303706988286e-05,2.3077358682757855e-06,63.0,0.0014490972999999993,2.3001544444444435e-05,2.379384097296849e-06
67,490072.0,10.647748649999995,2.1726906760639242e-05,3.4402484093923286e-06,251729.0,7.079304840299997,3.3339878124412983e-06,5.7504029204999965,2.375365008843627e-06,0.0015924716561138757,190330.0,4.343967627999999,2.282334696579624e-05,2.3911096998332043e-06,61338.0,1.4050513161999993,2.2906702471551066e-05,2.325885829009378e-06,61.0,0.0013839762999999995,2.2688136065573763e-05,2.817620749781557e-07
