FPM NO,ALL CTS,ALL DT,ALL AVG DT,ALL STD DT,GTI GOOD CTS,GTI DT,GTI DT STD,GTI GOOD CTS DT,GTI GOOD CTS STD,LC FRAC DT,LOWE CTS,LOWE DT,LOWE AVG DT,LOWE DT STD,MEDE CTS,MEDE DT,MEDE AVG DT,MEDE DT STD,HIGHE CTS,HIGHE DT,HIGHE AVG DT,HIGHE DT STD
12,376371.0,8.449835204299996,2.24508137032343e-05,3.568761378755676e-06,233102.0,6.3397017655999965,3.53168350454986e-06,5.369373437399999,3.027061299547351e-06,0.003851404679576199,166932.0,3.841441274999999,2.3012012526058508e-05,3.068752775773847e-06,66168.0,1.5278868877999996,2.3091024177850314e-05,2.9185159643114663e-06,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
13,350329.0,7.967131683699998,2.274185603732491e-05,3.40866913154422e-06,226124.0,5.956285442799998,3.4098764414273494e-06,5.215677333999998,3.1714938391347894e-06,0.0036184770948953985,161360.0,3.716764949799999,2.3033992004214173e-05,3.1690986633129814e-06,64763.0,1.4988897468999993,2.3144229682071543e-05,3.176112798176047e-06,1.0,2.2637299999999998e-05,2.2637299999999998e-05,0.0
14,358508.0,8.095498508999999,2.258108189775402e-05,3.611247025792681e-06,228120.0,6.045309570999996,3.5870893043425034e-06,5.259117382399999,3.201934781579758e-06,0.0036725597562920448,163560.0,3.766584995599999,2.302876617510393e-05,3.2533289474012534e-06,64558.0,1.4924871121999994,2.3118546302549637e-05,3.066983223655206e-06,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
15,352507.0,7.927211890499997,2.2488097798057903e-05,3.783230149435972e-06,221724.0,5.920186081599998,3.7762402917423622e-06,5.111573662999999,3.3355348384710096e-06,0.00359654652879057,158372.0,3.647518999599998,2.3031337607657908e-05,3.427869204797929e-06,63351.0,1.4640320260999995,2.3109848717463017e-05,3.0919864785790047e-06,1.0,2.2637299999999998e-05,2.2637299999999998e-05,0.0
16,354578.0,8.061678382799998,2.2735980187152047e-05,3.6015865580746695e-06,230519.0,6.021755305299997,3.586246990143701e-06,5.323465923299999,3.2983070386007934e-06,0.0036582504066577765,165776.0,3.8264665459999985,2.3082150287134436e-05,3.3617470865648895e-06,64741.0,1.4969541026999995,2.31221961770748e-05,3.1298745456606054e-06,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
17,324130.0,7.392268613799999,2.2806493116342205e-05,3.683459723481209e-06,210008.0,5.502456573599999,3.6739733753038917e-06,4.855430442799998,3.446286869864973e-06,0.0033427734900274447,149595.0,3.455826653299999,2.3101217642969346e-05,3.477222680856425e-06,60413.0,1.3996037894999995,2.3167261839339206e-05,3.367999641650666e-06,0.0,0.0,-0.01,-0.01
20,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
21,358292.0,8.063525958599996,2.2505459118819276e-05,3.216349757652828e-06,230886.0,6.052670104599999,3.1720466995274995e-06,5.3028625691999975,2.719703877917439e-06,0.0036770313220847845,165505.0,3.7976486428999987,2.2945824252439497e-05,2.748787570795133e-06,65379.0,1.5051643102999994,2.3022137235197836e-05,2.6438566732547605e-06,2.0,4.9615999999999994e-05,2.4807999999999997e-05,2.170700000000001e-06
22,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
23,369846.0,8.359135605799997,2.2601665573779348e-05,3.1889552597519115e-06,242764.0,6.2833801631999995,3.1742856449025473e-06,5.570648183799999,2.8670423586104875e-06,0.0038171889875665845,173959.0,3.9856939030999983,2.291168552992371e-05,2.9162742119623278e-06,68801.0,1.5848637314999994,2.3035475232918118e-05,2.736698394957927e-06,4.0,9.054919999999999e-05,2.2637299999999998e-05,0.0
24,342393.0,7.730262418899999,2.2577162555601308e-05,3.3146576465762104e-06,219907.0,5.769876580299997,3.2945659560613023e-06,5.046177604299998,2.9701533708736997e-06,0.0035052326566092653,157250.0,3.6011658717999993,2.2900895846104924e-05,3.028666095858712e-06,62650.0,1.4448514107999995,2.3062273117318428e-05,2.814801284575569e-06,7.0,0.00016032169999999997,2.2903099999999994e-05,6.51074373631769e-07
25,354782.0,8.007601904399998,2.2570485268136485e-05,3.3948138020248905e-06,232714.0,5.993796069099997,3.3662611198097363e-06,5.346819244199999,3.0047903374750313e-06,0.003641265012530508,167256.0,3.836995681399998,2.294085522432677e-05,3.03702044369866e-06,65457.0,1.5098009254999993,2.3065538070794558e-05,2.9189309199413163e-06,1.0,2.2637299999999998e-05,2.2637299999999998e-05,0.0
26,341482.0,7.697294757599998,2.2540850638100978e-05,3.5352547509946e-06,217560.0,5.749539912199998,3.4902506104492257e-06,5.0070197267999985,3.083226956758775e-06,0.0034928780157155366,156114.0,3.589414942399998,2.2992268101515546e-05,3.1181226779491405e-06,61438.0,1.4174088011999992,2.3070555701682984e-05,2.991623678336877e-06,8.0,0.0001959832,2.44979e-05,4.92268488936678e-06
27,363090.0,8.151657618999996,2.2450790765374964e-05,3.66557796290044e-06,227921.0,6.0823547371999975,3.6396727613796455e-06,5.245871460899998,3.1648670593494735e-06,0.003695064904283791,163432.0,3.757954912599998,2.2993996968769874e-05,3.2036126296806864e-06,64486.0,1.4878486363999994,2.3072428688397472e-05,3.0638329984347984e-06,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
30,332524.0,7.5401410392,2.2675479181051594e-05,3.5439512598876806e-06,216547.0,5.6643284634999995,3.5222769333593624e-06,5.000362810099998,3.185149416513227e-06,0.003441111578679428,154984.0,3.574673408599999,2.3064789969287147e-05,3.2196239878282465e-06,61561.0,1.4256441268999993,2.3158235358424967e-05,3.0957012930847077e-06,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
31,347583.0,7.893125078299998,2.2708605076485322e-05,3.5937333009514565e-06,229687.0,5.936824186999999,3.5724661500857747e-06,5.301022745899998,3.2781198721871728e-06,0.0036066542719251997,164491.0,3.7906720130999987,2.3044859676821217e-05,3.3128906906728927e-06,65193.0,1.5102828208999994,2.3166334129431064e-05,3.1871221714362165e-06,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
32,351073.0,7.935086569899999,2.2602383464122843e-05,3.7653480177727975e-06,223706.0,5.921465244099998,3.76063422492517e-06,5.162040577399998,3.41678380469725e-06,0.0035973236272441866,160025.0,3.684934735299999,2.3027244088736126e-05,3.461479799029469e-06,63679.0,1.4770605674999993,2.3195410849730668e-05,3.2987831364588038e-06,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
33,380933.0,8.637250341299998,2.2673935682390338e-05,3.742701192736298e-06,233640.0,6.460361055399999,3.7116176660313386e-06,5.400976968799998,3.364509788390514e-06,0.0039247058805714306,166564.0,3.8458496565999987,2.308932096131216e-05,3.3911140255045373e-06,67076.0,1.5551273121999993,2.3184556506052826e-05,3.2965370785429656e-06,0.0,0.0,-0.01,-0.01
34,355617.0,8.096909774099998,2.2768624036814884e-05,3.7734384706828925e-06,233194.0,6.056716599499998,3.768229181705244e-06,5.395609137799998,3.495478289411467e-06,0.003679489590623267,167372.0,3.867506420399999,2.3107248646129572e-05,3.5230622784266123e-06,65818.0,1.5280121681999992,2.3215718621045903e-05,3.4232056829951754e-06,4.0,9.054919999999999e-05,2.2637299999999998e-05,0.0
35,358797.0,8.154752106899998,2.2728038715206645e-05,3.901810280970264e-06,232698.0,6.110889829099998,3.907992536686419e-06,5.382820613799998,3.612688794819585e-06,0.0037124001340058154,167186.0,3.861901052799998,2.3099428497601463e-05,3.6656880891692984e-06,65509.0,1.5208516490999995,2.321591917293806e-05,3.472446482736664e-06,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
36,332040.0,7.550313559599998,2.2739168653174312e-05,3.974991162802466e-06,210179.0,5.607068188399999,3.9431933941600055e-06,4.870210118899997,3.6344946314676907e-06,0.003406325637695484,150420.0,3.4808117203999984,2.3140617739662268e-05,3.655874196556717e-06,59755.0,1.3893078492999993,2.3250068601790633e-05,3.5790344090193345e-06,4.0,9.054919999999999e-05,2.2637299999999998e-05,0.0
37,351537.0,7.960307623099998,2.26442952608118e-05,4.138558929419025e-06,220524.0,5.9333842476999985,4.128888048350668e-06,5.118728290199997,3.7416802775842812e-06,0.0036045644893443586,157452.0,3.6513133831999993,2.3190009547036552e-05,3.761415474257943e-06,63069.0,1.4673469950999993,2.3265740619004572e-05,3.691484341479765e-06,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
40,364343.0,8.219149333499995,2.255882323387576e-05,3.5904251403121106e-06,222015.0,6.186401349799996,3.571848187132023e-06,5.127809568699997,3.1074753512328243e-06,0.003758273809919711,158605.0,3.659915247099999,2.307566121559849e-05,3.1356139174418696e-06,63409.0,1.4678716842999995,2.3149264052421572e-05,3.0353376045001086e-06,1.0,2.2637299999999998e-05,2.2637299999999998e-05,0.0
41,352981.0,7.922181448299998,2.244364837852462e-05,3.751576593406453e-06,222871.0,5.946798243399997,3.7310561702063853e-06,5.1342242972999985,3.249578977380974e-06,0.0036127135676008656,159262.0,3.662341159399998,2.2995699912094525e-05,3.324182644227629e-06,63605.0,1.4717925886999994,2.3139573755207915e-05,3.05248012190172e-06,4.0,9.054919999999999e-05,2.2637299999999998e-05,0.0
42,346605.0,7.8307366794999975,2.2592682389174992e-05,3.7509636977778825e-06,218705.0,5.855235326499998,3.7344268867351286e-06,5.049619714299999,3.328855506787868e-06,0.0035570885777097315,155978.0,3.5972852803999986,2.3062773470617643e-05,3.3952880475082052e-06,62725.0,1.4522891592999996,2.3153274759665198e-05,3.156734470719533e-06,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
43,366104.0,8.323522481399996,2.273540436979655e-05,3.6699369794126603e-06,237708.0,6.2466419959999975,3.643030652810433e-06,5.499215408399997,3.3336924587020903e-06,0.003794870343203706,170709.0,3.9463825260999994,2.311760086521507e-05,3.3700387013174015e-06,66996.0,1.5527953601999995,2.3177433879634598e-05,3.2409735214829443e-06,4.0,9.054919999999999e-05,2.2637299999999998e-05,0.0
44,359474.0,8.174045598599998,2.2738906286963724e-05,3.785335626679852e-06,233531.0,6.108324681899998,3.794461407155658e-06,5.392855759899997,3.5601097505490586e-06,0.0037108417925734963,167164.0,3.8514488221999983,2.3039941747026862e-05,3.602342843087302e-06,66365.0,1.5413616630999996,2.3225520426429587e-05,3.4479224394428634e-06,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
45,318201.0,7.245826679699997,2.2771225356614205e-05,3.872928874705219e-06,153826.0,5.4006498132999985,3.8755336083466876e-06,3.563020470799999,3.674228580355884e-06,0.0032809253073322444,109737.0,2.5389062278999988,2.3136282456236264e-05,3.732803679574644e-06,44088.0,1.0240916055999998,2.3228352513155502e-05,3.5233921635024236e-06,1.0,2.2637299999999998e-05,2.2637299999999998e-05,0.0
46,342965.0,7.791227458699997,2.2717266947647712e-05,3.95336328628965e-06,219879.0,5.828568587099999,3.927515761860197e-06,5.0897807653,3.620070583133178e-06,0.003540888382698748,157705.0,3.646095950699999,2.3119723221838235e-05,3.6571071627550007e-06,62172.0,1.4436395399999997,2.3220091681142632e-05,3.523411989669176e-06,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
47,336754.0,7.592622983399997,2.2546496800038e-05,4.184087138896466e-06,187474.0,5.645609587099997,4.158000669111462e-06,4.347597038399999,3.7131414952573256e-06,0.0034297397553935804,134345.0,3.111072978299999,2.3157341012319022e-05,3.7083409924259896e-06,53126.0,1.2364561481999996,2.3274030572600977e-05,3.7240457061751226e-06,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
50,345502.0,7.861636593999999,2.275424337341028e-05,3.4311260069070136e-06,227651.0,5.919518126199997,3.427451490702549e-06,5.257070412299997,3.1539390654032196e-06,0.0035961407421071533,163594.0,3.7735585243999994,2.306660711517537e-05,3.177092594763709e-06,64050.0,1.4833534267999995,2.3159304087431687e-05,3.093188889931621e-06,7.0,0.00015846109999999997,2.2637299999999994e-05,3.3881317890172014e-21
51,340155.0,7.7326973240999965,2.2732863912334074e-05,3.5665089667376287e-06,220769.0,5.802016584699999,3.5446460682298396e-06,5.101777914099997,3.2452797537502393e-06,0.0035247578910642097,158307.0,3.653809998299999,2.3080533383236365e-05,3.2527474954069064e-06,62458.0,1.4478699241999995,2.318149675301802e-05,3.225123744241265e-06,4.0,9.799159999999999e-05,2.4497899999999998e-05,3.222653732562654e-06
52,348773.0,7.9110128866999965,2.2682412017845406e-05,3.702648820678598e-06,227172.0,5.924582369299998,3.672764208931287e-06,5.2423819055999985,3.3634112207801426e-06,0.00359921729843346,162538.0,3.7448538077999984,2.3039866417699237e-05,3.4219765735568556e-06,64631.0,1.4974601858999994,2.316937980071482e-05,3.2096218475367617e-06,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
53,338669.0,7.685350015699998,2.269280629670858e-05,3.7497675795468537e-06,219426.0,5.746637686299998,3.7146934012082577e-06,5.0771823326000005,3.3728649753888237e-06,0.0034911148970664706,156659.0,3.6218616356999984,2.3119397134540615e-05,3.3965019148758257e-06,62764.0,1.4552527849999994,2.318610644637052e-05,3.3127322233172386e-06,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
54,339541.0,7.701857258899998,2.268314359355718e-05,3.811707492718511e-06,217089.0,5.756320248699996,3.7783928792333574e-06,5.0165357655,3.4521627757719824e-06,0.0034969971084884634,153933.0,3.550473514699999,2.3065057620523208e-05,3.4713051650533297e-06,63152.0,1.4659717015999993,2.3213385191284508e-05,3.4028696425981334e-06,4.0,9.054919999999999e-05,2.2637299999999998e-05,0.0
55,338571.0,7.706895763699997,2.2763012082251573e-05,3.841347685600086e-06,215579.0,5.747939796199998,3.82026528212789e-06,4.989078271099999,3.5607129882173518e-06,0.0034919059361953764,154498.0,3.571159355399999,2.311459925306476e-05,3.5882951826244214e-06,61078.0,1.4178497633999994,2.3213755581387723e-05,3.489047436486178e-06,3.0,6.91523e-05,2.3050766666666666e-05,5.847301675891969e-07
56,361582.0,8.1904933026,2.2651828084915733e-05,3.956109341148758e-06,231089.0,6.137448343599998,3.927051147621486e-06,5.349943501699999,3.5804435606499086e-06,0.0037285345817779357,165299.0,3.8229273746999985,2.3127347259814024e-05,3.6234189478395237e-06,65789.0,1.5269934896999993,2.3210468158810732e-05,3.469432739977809e-06,1.0,2.2637299999999998e-05,2.2637299999999998e-05,0.0
57,362614.0,8.166694367999998,2.2521729354078987e-05,4.167273304270376e-06,227092.0,6.1025155785999985,4.155331670923533e-06,5.263658486799999,3.721383903998926e-06,0.0037073127294628056,161703.0,3.7422610616999994,2.3142805400641914e-05,3.7294376262596013e-06,65386.0,1.5213295131999995,2.3266899844003296e-05,3.699993863470022e-06,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
60,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01
61,338590.0,7.646332923599996,2.2582866958858783e-05,3.3651585243466494e-06,216676.0,5.707706181800001,3.347085140659468e-06,4.987782983399998,2.959162079797052e-06,0.0034674637878884603,156335.0,3.5949592202999994,2.2995229605014867e-05,3.0073187978102415e-06,60339.0,1.3927784884999996,2.3082558353635286e-05,2.8296602264263334e-06,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
62,355693.0,8.013340304899998,2.2528810814100917e-05,3.465889079232361e-06,234324.0,6.033812613499998,3.4478811026288685e-06,5.356840435799998,3.1983074137324675e-06,0.003665575289584691,167271.0,3.8097313792999983,2.277580321334839e-05,3.3246524212217187e-06,67051.0,1.5470637818999995,2.3072941222353128e-05,2.8478888044870066e-06,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
63,359990.0,8.134234960599999,2.2595724771799213e-05,3.5063378040597735e-06,230597.0,6.105116387299998,3.4809240853663265e-06,5.306749672699998,3.12741050398407e-06,0.003708892735458074,164677.0,3.784099133499999,2.297891711350097e-05,3.1831320493916233e-06,65919.0,1.5226279018999995,2.3098467845385996e-05,2.9819785064012833e-06,1.0,2.2637299999999998e-05,2.2637299999999998e-05,0.0
64,358098.0,7.9596182707999965,2.2227485969762457e-05,3.90403429836242e-06,215531.0,5.950891563399998,3.876429657512059e-06,4.972704370899998,3.2037819830860913e-06,0.003615200282652439,154043.0,3.5497404382999993,2.3043828270677663e-05,3.2081526347438465e-06,61488.0,1.4229639325999996,2.3142140459927133e-05,3.191724147772075e-06,0.0,0.0,-0.01,-0.01
65,346733.0,7.851206380499998,2.264337798969235e-05,3.657311846798645e-06,223197.0,5.888755585999999,3.6383665345820765e-06,5.146843506699998,3.327382096839159e-06,0.003577452324944566,160117.0,3.6856839368999994,2.301869218696328e-05,3.3345121736310285e-06,63079.0,1.4611369324999994,2.3163603299037705e-05,3.3069636133237443e-06,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
66,348578.0,7.880880779799997,2.2608657975546356e-05,3.7386838203784764e-06,222213.0,5.914346588499999,3.705743599402003e-06,5.130058413899999,3.325411526016525e-06,0.0035929990037044963,158395.0,3.651711861699999,2.3054464229931494e-05,3.3304002478510064e-06,63812.0,1.4782107283999997,2.3165090083369894e-05,3.311833271978644e-06,6.0,0.00013582379999999998,2.2637299999999998e-05,0.0
67,311802.0,7.054037582199997,2.262345200543934e-05,3.796448424581659e-06,205564.0,5.243012338899999,3.793648652285787e-06,4.753184890999998,3.41777000716103e-06,0.0031851596500461128,147126.0,3.4005714847999986,2.3113327928442278e-05,3.4688783595130046e-06,58434.0,1.3525228569999994,2.3146162456788844e-05,3.2855715324697827e-06,4.0,9.054919999999999e-05,2.2637299999999998e-05,0.0
