FPM NO,ALL CTS,ALL DT,ALL AVG DT,ALL STD DT,GTI GOOD CTS,GTI DT,GTI DT STD,GTI GOOD CTS DT,GTI GOOD CTS STD,LC FRAC DT,LOWE CTS,LOWE DT,LOWE AVG DT,LOWE DT STD,MEDE CTS,MEDE DT,MEDE AVG DT,MEDE DT STD,HIGHE CTS,HIGHE DT,HIGHE AVG DT,HIGHE DT STD
26,1811075.0,40.97356602709995,2.2623892454536643e-05,3.2975776934746e-06,1456822.0,36.78941680680001,3.2652309101700823e-06,33.488064297799994,2.9575744328635622e-06,0.0031911414177934667,1051937.0,24.156963966099998,2.2964268740523432e-05,2.989212619344666e-06,404826.0,9.329764730999997,2.3046357523973256e-05,2.873106838365933e-06,59.0,0.0013356006999999995,2.263729999999999e-05,6.776263578034403e-21
27,1930475.0,43.48846462309999,2.2527338931143886e-05,3.448622663515991e-06,1536296.0,39.0158563515,3.407678409598069e-06,35.313574622199965,3.01764283569182e-06,0.0033842644423474223,1120609.0,25.7316492853,2.2962201164991536e-05,3.051794352345344e-06,415643.0,9.5809206129,2.30508407765799e-05,2.9227478605271374e-06,44.0,0.001004724,2.2834636363636365e-05,9.60561533472363e-07
30,1817103.0,41.1778109113,2.2661242049184883e-05,3.4335264467361807e-06,1451131.0,37.05933249829998,3.401606426990409e-06,33.46353631809998,3.0855114240929037e-06,0.003214554105930961,1047956.0,24.1425985836,2.3037797945333584e-05,3.127673680572698e-06,403123.0,9.319736407099995,2.3118840669225013e-05,2.972279831191778e-06,52.0,0.0012013273999999996,2.310244999999999e-05,3.321835433536708e-06
31,1914179.0,43.48207346209996,2.2715782307767437e-05,3.4570000964668706e-06,1544864.0,39.05808638969998,3.4294520087031287e-06,35.60440872939999,3.171224168945739e-06,0.0033879275073175103,1113704.0,25.63140294819999,2.301455588576497e-05,3.2217029829981034e-06,431104.0,9.971715765199994,2.313065006402166e-05,3.0354416462786606e-06,56.0,0.0012900159999999997,2.3035999999999994e-05,2.2740187224383185e-06
32,1932729.0,43.54976705169999,2.2532785016264562e-05,3.6728891862224965e-06,1501464.0,39.03722069099998,3.6379746408927825e-06,34.574777497399985,3.260319640775794e-06,0.0033861176010696772,1081353.0,24.85334871389999,2.2983566618763706e-05,3.3164108617409718e-06,420057.0,9.720159234099999,2.3140095830089722e-05,3.10836846739237e-06,54.0,0.0012695493999999993,2.351017407407406e-05,3.7087724121174405e-06
33,1997042.0,45.38296258440004,2.2725091702828504e-05,3.582021802325001e-06,1578043.0,40.665549589000015,3.5578719411682076e-06,36.439741534699984,3.281967533608539e-06,0.0035273600626038173,1140394.0,26.307739730999987,2.3068991709005823e-05,3.321389183433135e-06,437604.0,10.130950874799996,2.3150955829471385e-05,3.1760876105850767e-06,45.0,0.0010509288999999997,2.335397555555555e-05,3.997937367813312e-06
34,2003669.0,45.65949270889995,2.2787941875080137e-05,3.6074480374223235e-06,1576263.0,41.08769554120002,3.578723060302231e-06,36.40892875829999,3.3635620477139708e-06,0.0035639773169488308,1148326.0,26.494084402799984,2.307191895228357e-05,3.394611325602597e-06,427879.0,9.913531392099996,2.3169006639961287e-05,3.2779621637761565e-06,58.0,0.0013129633999999996,2.2637299999999994e-05,3.3881317890172014e-21
35,1912976.0,43.611059867199955,2.2797494514933775e-05,3.671273561233865e-06,1558014.0,39.18212887050001,3.649852285418306e-06,35.98798196279999,3.4486701929181333e-06,0.003398687044499781,1131337.0,26.094531406299996,2.306521523321521e-05,3.4767702964215375e-06,426632.0,9.892403348799998,2.318720430910011e-05,3.3714669151749455e-06,45.0,0.0010472076999999999,2.327128222222222e-05,2.968589569721913e-06
36,1769653.0,40.28461313589998,2.2764131236971307e-05,3.7945292128273262e-06,1411531.0,36.08872321949998,3.773272430199885e-06,32.66180811949997,3.5310489930489703e-06,0.0031303627340932643,1020620.0,23.59333954039998,2.3116673728126023e-05,3.5666001324394825e-06,390867.0,9.067472537899995,2.3198357850368526e-05,3.435983474323294e-06,44.0,0.0009960412,2.26373e-05,3.3881317890172014e-21
37,1871276.0,42.48300971740002,2.270269576342561e-05,3.924035652124385e-06,1487441.0,38.10030966909999,3.894689628915749e-06,34.45650442709997,3.5822332758605184e-06,0.003304849241136893,1072625.0,24.828795616099995,2.3147694316373378e-05,3.613736661748711e-06,414776.0,9.626784092799998,2.3209597693212717e-05,3.4991418954369476e-06,40.0,0.0009247181999999999,2.3117954999999998e-05,2.5514559906012497e-06
40,1889883.0,42.83250016989998,2.2664101518400865e-05,3.3835032422091786e-06,1493005.0,38.55648816600001,3.3538522568845415e-06,34.43640188449997,3.0242607356467456e-06,0.0033444185037595974,1076278.0,24.80344215019999,2.3045572008533103e-05,3.046078077341902e-06,416669.0,9.631643049699996,2.3115813870722313e-05,2.9667721338241696e-06,59.0,0.0013393218999999995,2.270037118644067e-05,3.555435156807959e-07
41,1923068.0,43.089449339999994,2.240661762350577e-05,3.6821437175385545e-06,1495816.0,38.66809780749999,3.63836510602652e-06,34.422367068599975,3.164127438323475e-06,0.0033540996071999172,1080667.0,24.824514995700003,2.2971475020242133e-05,3.224314296702133e-06,415083.0,9.596324520299992,2.311904973294496e-05,2.9991479892937867e-06,66.0,0.0015275525999999995,2.3144736363636358e-05,3.1952460664781915e-06
42,1864646.0,42.12888482039999,2.259350290639617e-05,3.604883825695553e-06,1470132.0,37.69894072699998,3.570454359417427e-06,33.90071622839998,3.2141382897435507e-06,0.0032700342001244853,1060961.0,24.436486865699997,2.3032408227729387e-05,3.2656602174364315e-06,409123.0,9.463121065299996,2.3130259274839097e-05,3.0754549192382505e-06,48.0,0.0011082973999999998,2.308952916666666e-05,2.612150265901506e-06
43,2050171.0,46.79309612950003,2.28239966956415e-05,3.4693533406487844e-06,1604089.0,42.188982200400005,3.446253196330827e-06,37.05500164169996,3.2421541289918443e-06,0.0036595037421023515,1160791.0,26.796475006699993,2.308466813293693e-05,3.273977487110552e-06,443248.0,10.257366860999998,2.3141372010702805e-05,3.1568756277363656e-06,50.0,0.0011597739999999997,2.3195479999999994e-05,3.650760822897058e-06
44,1966626.0,44.632710985799996,2.2695068094187707e-05,3.6584637569325236e-06,1575580.0,40.0130706598,3.6349718712257826e-06,36.309975538200014,3.3905941262671735e-06,0.0034707635542617,1140902.0,26.243505617,2.3002418802841962e-05,3.444399386490642e-06,434626.0,10.065277896799996,2.3158480847441238e-05,3.242554541278771e-06,52.0,0.0011920243999999996,2.2923546153846144e-05,1.665333338595927e-06
45,1677717.0,38.31882845630002,2.283986420612059e-05,3.6279934651887767e-06,1362440.0,34.42101131139997,3.6095913906211187e-06,31.482490066999993,3.451584290108694e-06,0.0029857041609271454,978800.0,22.587654850599986,2.3076884808541055e-05,3.4808286067952064e-06,383590.0,8.893645052599995,2.3185289117547366e-05,3.3741404579761963e-06,50.0,0.0011901637999999998,2.3803275999999997e-05,5.773712252565416e-06
46,1818979.0,41.59430684149999,2.2866842795601263e-05,3.6721082704726483e-06,1476380.0,37.39779176349997,3.650059969353379e-06,34.13034589859998,3.498013852184503e-06,0.003243912314708437,1065544.0,24.59711277379998,2.3084089229351373e-05,3.5100493321608254e-06,410791.0,9.532211345299995,2.3204528203636388e-05,3.465277529978768e-06,45.0,0.0010217795,2.2706211111111112e-05,4.571045988840936e-07
47,1782679.0,40.255986564499985,2.2581736007716466e-05,3.986324983640027e-06,1389660.0,36.055251025499985,3.948315489370998e-06,32.17037063239997,3.5602910685114015e-06,0.00312745933105269,1005075.0,23.24681798529999,2.312943609710717e-05,3.590888804747814e-06,384545.0,8.922640332899993,2.320311103485936e-05,3.4786545206398385e-06,40.0,0.0009123142,2.2807855e-05,1.0651156336168389e-06
50,1845252.0,42.07464584960001,2.2801571736326533e-05,3.269392793756036e-06,1513110.0,37.90186427509999,3.253077120242749e-06,34.894553237599986,3.0579420333261614e-06,0.0032876359398418663,1098936.0,25.322126573799984,2.3042403355427418e-05,3.100941521990187e-06,414130.0,9.5713921702,2.3112047352763622e-05,2.940059946246343e-06,44.0,0.0010344935999999998,2.351121818181818e-05,4.065457515418091e-06
51,1822454.0,41.487887653799994,2.2764847647073667e-05,3.377807486710213e-06,1477232.0,37.357376120399984,3.34832800079604e-06,34.082867728000004,3.1127223904950535e-06,0.0032404066317208427,1064653.0,24.542136075099986,2.3051769989940372e-05,3.144352284829791e-06,412539.0,9.539737472299997,2.312444998484991e-05,3.028235159918536e-06,40.0,0.0009941805999999999,2.4854514999999998e-05,7.110542961882377e-06
52,1916674.0,43.37837633219997,2.2632109754814835e-05,3.5905850216151235e-06,1526492.0,38.967959235799974,3.560632022476966e-06,35.171774575,3.2546047954383542e-06,0.003380109810853646,1105226.0,25.42565097799999,2.3004933812631976e-05,3.3088150811689453e-06,421214.0,9.744885677799997,2.3135236905231063e-05,3.1056223837936084e-06,52.0,0.0012379191999999995,2.380613846153845e-05,4.851018466583703e-06
53,1851984.0,42.11887541259999,2.2742569813022138e-05,3.539160643054656e-06,1483756.0,37.7328669074,3.511260706292802e-06,34.27878766759997,3.2454445903742578e-06,0.003272976982283566,1079964.0,24.9289569858,2.3083137017345023e-05,3.2618782089339248e-06,403755.0,9.348963332099999,2.3155040388601996e-05,3.2003009777421535e-06,37.0,0.0008673497000000001,2.3441883783783788e-05,4.827502702702703e-06
54,1832959.0,41.51544407009998,2.2649412272778595e-05,3.682260413134898e-06,1450452.0,37.24550103329999,3.6522057241379545e-06,33.47146650539999,3.34475022219949e-06,0.0032307025033314505,1048350.0,24.153301374999995,2.3039348857728808e-05,3.363406561159458e-06,402054.0,9.317071097599998,2.3173680892616408e-05,3.2938180724685105e-06,48.0,0.0010940327999999998,2.2792349999999995e-05,7.855186593370442e-07
55,1799214.0,41.15410407640001,2.2873379195804394e-05,3.5879015175762165e-06,1446095.0,37.059589881299985,3.570259463051514e-06,33.404658251300006,3.4398539499592424e-06,0.0032145764315241027,1052524.0,24.284129463999996,2.3072280977915937e-05,3.481702378665736e-06,393523.0,9.119442196899996,2.317384802641776e-05,3.3244223227285993e-06,48.0,0.0010865903999999998,2.2637299999999998e-05,0.0
56,1927151.0,43.94625905109994,2.2803744517736255e-05,3.7118516438502064e-06,1554601.0,39.525962478799975,3.6840444498242414e-06,35.93846240389998,3.4835697353369116e-06,0.00342851142780103,1125763.0,25.99472200009999,2.3090758889837372e-05,3.514292364630527e-06,428784.0,9.942505585599996,2.3187678611142198e-05,3.4007858720458733e-06,54.0,0.0012348181999999996,2.2867003703703695e-05,1.1712636675297212e-06
57,1913051.0,43.42541136989996,2.269955760191441e-05,3.85761393428196e-06,1532142.0,38.954330961,3.826052275631713e-06,35.43608272819999,3.5368195925800398e-06,0.0033789276841459663,1106956.0,25.570694050999982,2.310000944120632e-05,3.5582395121538426e-06,425140.0,9.864310769599996,2.3202499810885817e-05,3.4790889903879965e-06,47.0,0.0011005448999999996,2.3415848936170204e-05,5.2803757931175166e-06
60,80.0,2.4807999999999997e-05,3.1009999999999995e-07,5.293955920339377e-23,0.0,2.4807999999999997e-05,5.293955920339377e-23,0.0,,2.1518643991656752e-09,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
61,1852996.0,42.061175105599986,2.269901020056168e-05,3.1409378475753874e-06,1461145.0,37.75948558129999,3.121218382011847e-06,33.59284243629999,2.874076280344531e-06,0.003275285905885565,1066920.0,24.500525926799988,2.296378915645033e-05,2.901398662845217e-06,394173.0,9.091095955899995,2.3063720640175747e-05,2.7973642481039686e-06,52.0,0.0012205535999999994,2.3472184615384603e-05,3.603825940547535e-06
62,1976131.0,44.29433079609997,2.2414673316748723e-05,3.480093948588654e-06,1566157.0,39.88099441829999,3.4484286265889587e-06,35.7835631125,3.109409438755905e-06,0.003459307162692066,1125267.0,25.618715206699996,2.2766787977164528e-05,3.2215828613134676e-06,440844.0,10.163806589999998,2.305533610528894e-05,2.7922895775703388e-06,47.0,0.0010639531,2.2637299999999998e-05,0.0
63,2004040.0,45.56302897159996,2.2735588596834377e-05,3.242564838653572e-06,1545860.0,41.193354363699996,3.228932758750659e-06,35.525748763399996,3.0290109919740035e-06,0.0035731422419164,1116513.0,25.6185694597,2.294516002921596e-05,3.0729658098215144e-06,429299.0,9.906028832699997,2.307489379826181e-05,2.9090511712386073e-06,48.0,0.0011504709999999997,2.3968145833333326e-05,5.618988017018663e-06
64,1857466.0,41.6217962762,2.2407837492691656e-05,3.639591865888313e-06,1427410.0,37.286742162600014,3.5957457450230537e-06,32.8939902228,3.0817203318100496e-06,0.003234279789606931,1028427.0,23.67947446689999,2.302494437320295e-05,3.1093920342106325e-06,398920.0,9.2130821636,2.3095062076606837e-05,3.0088506303129185e-06,63.0,0.0014335922999999993,2.2755433333333322e-05,7.880476240543959e-07
65,1864775.0,42.3233147295,2.269620449089032e-05,3.4501855308851865e-06,1474129.0,38.101755045199965,3.4218727098466084e-06,33.9364183515,3.1710042880240114e-06,0.003304974614136447,1068748.0,24.56944999319998,2.298900207831966e-05,3.2040593540599234e-06,405337.0,9.365971696899999,2.3106629044227394e-05,3.080695962487908e-06,44.0,0.0009966614000000002,2.265139545454546e-05,9.243007665391156e-08
66,1846184.0,41.884614088799985,2.2687128741663876e-05,3.5233253234904955e-06,1479356.0,37.67857708019996,3.501842878661957e-06,34.12051882959996,3.2176909647696476e-06,0.003268267842232428,1067032.0,24.58266831579999,2.303836090745169e-05,3.2222233720339206e-06,412271.0,9.536705934699997,2.3132128950859984e-05,3.206331866835542e-06,54.0,0.0012236545999999996,2.2660270370370362e-05,1.6722682049376986e-07
67,1814207.0,40.92138301929997,2.2556071616579568e-05,3.7155253721603636e-06,1403620.0,36.70560111819998,3.679672951087647e-06,32.400329008599996,3.2842870661082694e-06,0.0031838711825310523,1016863.0,23.457418679099998,2.306841598042214e-05,3.3174907626059904e-06,386700.0,8.941585272199996,2.3122796152573044e-05,3.195003409963145e-06,57.0,0.0013250572999999998,2.324661929824561e-05,3.214248434782971e-06
