9.999999999999998473e-03,2.099999999999999784e-02,3.420000000000000123e-02,5.004000000000000115e-02,6.904799999999999827e-02,9.185759999999998371e-02,1.192291199999999801e-01,1.520749439999999897e-01,1.914899327999999845e-01,2.387879193599999894e-01,2.955455032320000175e-01,3.636546038783999846e-01,4.453855246540800450e-01,5.434626295848961064e-01,6.611551555018754245e-01,8.023861866022505840e-01,9.718634239227008642e-01,1.175236108707241378e+00,1.419283330448689817e+00,1.712139996538427855e+00,2.063567995846113501e+00,2.485281595015336187e+00,2.991337914018403765e+00,3.598605496822084859e+00,4.327326596186501284e+00,5.201791915423801704e+00,6.251150298508561853e+00,7.510380358210273499e+00,9.021456429852326764e+00,1.083474771582278962e+01,1.301069725898734575e+01,1.562183671078481417e+01,1.875520405294177806e+01,2.251524486353012833e+01,2.702729383623615433e+01,3.244175260348337986e+01,3.893910312418005759e+01,4.673592374901606661e+01
4.999999999999999237e-03,6.000000000000000125e-03,7.200000000000005007e-03,8.639999999999994906e-03,1.036800000000000221e-02,1.244159999999998323e-02,1.492992000000001318e-02,1.791590399999998251e-02,2.149908480000001232e-02,2.579890175999999258e-02,3.095868211200003550e-02,3.715041853439993158e-02,4.458050224128012884e-02,5.349660268953593256e-02,6.419592322744338553e-02,7.703510787293177398e-02,9.244212944751850625e-02,1.109305553370218966e-01,1.331166664044265424e-01,1.597399996853114956e-01,1.916879996223741500e-01,2.300255995468485359e-01,2.760307194562190425e-01,3.312368633474620516e-01,3.974842360169543731e-01,4.769810832203456030e-01,5.723772998644145460e-01,6.868527598372970999e-01,8.242233118047561646e-01,9.890679741657066870e-01,1.186881568998849446e+00,1.424257882798618979e+00,1.709109459358344907e+00,2.050931351230005362e+00,2.461117621476020645e+00,2.953341145771204879e+00,3.544009374925472855e+00,4.252811249910536162e+00
2.601579761174390229e-02,1.164208380342393774e-02,3.957915250537583085e-03,2.084804249969833025e-03,1.253226983578960545e-03,5.445704624614289323e-04,2.603828983364715375e-04,2.366012427329777269e-04,1.138608172987975390e-04,1.472774141036393384e-04,3.690023538501170289e-05,7.816821984800720465e-05,6.381208692236815263e-05,5.254605133841222659e-06,5.887633888591397674e-05,5.570335893906749961e-06,1.135612510069211697e-05,8.848901189437214762e-06,1.470271512318035086e-05,-4.180941167272093247e-06,1.532482401341426939e-05,-5.844251734291177457e-06,-8.245236110526319351e-06,1.347454058746847811e-06,1.090419941996682145e-05,7.391242172266626219e-06,-1.052009997631580628e-05,-4.105287734903090516e-06,2.847825224557742917e-06,5.214630526212097048e-06,-2.592253982758116385e-06,-4.699688974045842378e-06,-2.605724687313245672e-06,-3.338120724466244695e-06,-1.270464647950949204e-06,-1.555629092602591153e-06,-1.836257161066635690e-06,9.527550582649874110e-07
4.970988888439600503e-03,2.254612306066276512e-03,5.887233021869273716e-04,4.484562411563101079e-04,2.073487001219426196e-04,9.232315710912893277e-05,6.072278917723506852e-05,5.733512234922685894e-05,3.469272448888408619e-05,3.731405220909178838e-05,2.523801959361784684e-05,2.470624534620206124e-05,2.381111953233884694e-05,1.696356625433543042e-05,1.837205289532661733e-05,1.453937744795599877e-05,1.320522282855042278e-05,1.222656936503700825e-05,1.139025026477129806e-05,9.771755555972494629e-06,9.559696525843899904e-06,8.038303056999578336e-06,7.322823776707499795e-06,6.836667305213080877e-06,6.426776162953774088e-06,5.858375772682612300e-06,4.997438852726157652e-06,4.660793475609510152e-06,4.360226591488335448e-06,4.015807669196778803e-06,3.562019114048029771e-06,3.228357931315670383e-06,2.971543980179201391e-06,2.709521793702603902e-06,2.486862268019790280e-06,2.266399672681185266e-06,2.068672281331954247e-06,2.030593079944814933e-06
